 Historical Data - End of Day BEZEQ,,,,,,,,,,,,,,,,,
 From 01/01/2013 To 31/12/2018
Date,Adjusted Closing Price,Closing Price (0.01 NIS),Change (%),Opening Price,Base Price,High Price,Low Price,Capital Listed for Trading,Market Cap (NIS thousands),Turnover(NIS),Volume,Transactions,Ex Ttype,Ex Coefficient,Index Adjusted No. of Shares (IANS),Index Adjusted Free Float Rate,Last IANS Update
29/10/2013,404.9234,615.0000,1.15,610.0000,608.0000,618.0000,606.5000,2729156479,16784312,29836985,4869420,1614,,,2670895650,80.00,01/07/2010
28/10/2013,400.3101,608.0000,-2.72,624.0000,625.0000,627.2000,605.2000,2729156479,16593271,48917960,7934336,3456,,,2670895650,80.00,01/07/2010
27/10/2013,411.5114,625.0000,1.63,618.0000,615.0000,631.9000,615.0000,2729068315,17056677,33037960,5294413,1748,,,2670895650,80.00,01/07/2010
24/10/2013,404.9234,615.0000,-0.81,620.1000,620.0000,622.7000,591.6000,2729068315,16783770,207196605,33777411,4394,,,2670895650,80.00,01/07/2010
23/10/2013,408.2093,620.0000,-7.19,654.0000,668.0000,654.0000,620.0000,2729068315,16920224,179731774,28541290,7056,,,2670895650,80.00,01/07/2010
22/10/2013,439.8060,668.0000,-1.18,676.0000,676.0000,678.7000,668.0000,2728915691,18229157,26688665,3979311,1393,,,2670895650,80.00,01/07/2010
21/10/2013,445.0830,676.0000,0.19,676.0000,674.7000,681.6000,674.0000,2728840791,18446964,38070966,5618471,1803,,,2670895650,80.00,01/07/2010
20/10/2013,444.2251,674.7000,0.70,672.0000,670.0000,677.6000,671.1000,2728765550,18410981,20419959,3027173,842,,,2670895650,80.00,01/07/2010
17/10/2013,441.1335,670.0000,0.75,662.0000,665.0000,673.6000,662.0000,2728765550,18282729,82175365,12292755,1809,,,2670895650,80.00,01/07/2010
16/10/2013,437.8314,665.0000,0.76,661.0000,660.0000,674.8000,657.3000,2728429717,18144058,79088773,11855672,3165,,,2670895650,80.00,01/07/2010
15/10/2013,434.5534,660.0000,0.75,655.1000,655.1000,662.8000,650.0000,2728429717,18007636,64470324,9805256,2412,,,2670895650,80.00,01/07/2010
14/10/2013,431.3323,655.1000,1.72,642.0000,644.0000,657.9000,640.2000,2728429717,17873943,56681306,8705059,2394,,,2670895650,80.00,01/07/2010
13/10/2013,424.0078,644.0000,0.47,646.5000,641.0000,651.1000,639.0000,2728315687,17570353,36748727,5705463,1472,,,2670895650,80.00,01/07/2010
10/10/2013,422.0330,641.0000,-0.23,652.6000,642.5000,655.7000,641.0000,2728067611,17486913,62657779,9622065,2221,,,2670895650,80.00,01/07/2010
09/10/2013,423.0285,642.5000,-1.15,647.2000,650.0000,651.8000,640.2000,2728067611,17527834,48318898,7486784,2028,,,2670895650,80.00,01/07/2010
08/10/2013,427.9574,650.0000,2.36,635.0000,635.0000,655.6000,634.0000,2728011232,17732073,64864114,10026702,2736,,,2670895650,80.00,01/07/2010
07/10/2013,418.0834,635.0000,1.76,624.0000,624.0000,635.0000,615.9000,2727956584,17322524,44019584,7046761,2186,,,2670895650,80.00,01/07/2010
06/10/2013,410.8477,624.0000,0.65,629.9000,620.0000,632.9000,621.8000,2727888724,17022026,40415112,6432932,1966,,,2670895650,80.00,01/07/2010
03/10/2013,408.2093,620.0000,-3.88,641.5000,645.0000,642.5000,620.0000,2727888724,16912910,141606870,22670994,2867,,,2670895650,80.00,01/07/2010
02/10/2013,424.6795,645.0000,-1.38,655.0000,654.0000,664.7000,637.0000,2727545950,17592671,80692677,12377522,2820,,,2670895650,80.00,01/07/2010
01/10/2013,430.6039,654.0000,0.93,652.0000,648.0000,655.0000,646.3000,2727545950,17838151,67501585,10373434,3159,,,2670895650,80.00,01/07/2010
30/09/2013,426.6542,648.0000,0.47,643.0000,645.0000,651.5000,639.0000,2726973374,17670787,144491247,22387106,5224,,,2670895650,80.00,01/07/2010
29/09/2013,424.6795,645.0000,2.71,633.0000,628.0000,655.0000,629.1000,2726891388,17588449,85883333,13309012,2876,,,2670895650,80.00,01/07/2010
